source,competition_id,competition_source_id,season_id,season_name,match_id,team_id,team_source_id,is_home,possessions,ppda,ppda_final_third,high_press_pct,press_regain_time_sec,press_triggers_per_match,build_up_pass_share,gk_short_build_rate,cb_split_width,pivot_involvement_pct,vertical_compactness,line_height_def,line_height_att,transition_speed_sec,width_utilization_pct,cross_rate,central_overload_rate,through_ball_rate,set_piece_xg_share,passing_network_centralization,passing_clustering_coeff,passing_asymmetry,match_outcome
statsbomb,1,43,1,2022,27,9,2722,True,51,3.6133333333333333,4.297297297297297,24.285714285714285,87.4,12,10.51051051051051,10.526315789473683,61.625,12.017640573318634,22.721881790525867,24.259615384615383,46.98149717514125,79.3921568627451,31.23123123123123,0.11764705882352941,1.9215686274509804,0.0196078431372549,0.0,0.554160125588697,0.411652334187146,0.06306306306306306,W
statsbomb,1,43,1,2022,27,8,781,False,61,2.0555555555555554,1.7297297297297298,23.484848484848484,69.31182795698925,20,2.360876897133221,64.28571428571429,73.3,11.522388059701493,21.5702639226818,27.7962962962963,49.3665602189781,66.08196721311475,31.871838111298484,0.29508196721311475,2.80327868852459,0.0,0.05467048132875293,0.5725,0.4132056492353786,-0.12310286677908938,L
statsbomb,1,43,1,2022,28,23,1833,False,67,3.1481481481481484,4.2727272727272725,22.55639097744361,69.82142857142857,14,4.158790170132325,30.76923076923077,73.07500000000002,8.996088657105608,22.19905930400942,25.42241379310345,47.62147309711287,47.850746268656714,32.136105860113425,0.1791044776119403,2.029850746268657,0.05970149253731343,0.04177707923202517,0.5323232323232323,0.40159888383163656,0.015122873345935728,L
statsbomb,1,43,1,2022,28,29,785,True,57,2.5531914893617023,2.087719298245614,29.518072289156628,82.59649122807018,25,3.5502958579881656,50.0,71.60000000000001,6.978367062107467,22.478701230580228,28.227124183006538,50.705825413586766,48.75438596491228,39.447731755424066,0.3684210526315789,1.9649122807017543,0.05263157894736842,0.0,0.5301587301587302,0.36351447746407484,0.14595660749506903,W
statsbomb,1,43,1,2022,29,26,1839,True,58,1.6,1.4705882352941178,32.846715328467155,82.77570093457943,15,2.622950819672131,60.0,65.82499999999999,16.249271986022134,15.78941724836973,33.55028735632184,49.33970460469157,75.71428571428571,29.016393442622952,0.3103448275862069,2.7758620689655173,0.034482758620689655,0.0,0.5882352941176471,0.4216071318027632,-0.02459016393442623,D
statsbomb,1,43,1,2022,29,12,907,False,63,4.60655737704918,5.6,14.84375,86.05785123966942,9,5.643340857787811,26.666666666666668,70.5625,11.202635914332784,21.001488394882738,22.305107526881716,43.306595921764455,62.904761904761905,30.248306997742663,0.1746031746031746,2.3333333333333335,0.0,0.561513494428466,0.5351089588377724,0.42249301525966043,-0.12641083521444696,D
statsbomb,1,43,1,2022,30,22,782,True,43,1.8448275862068966,2.3333333333333335,21.49532710280374,117.66371681415929,12,0.8534850640113799,43.47826086956522,63.0625,20.37411526794742,17.709529052829577,28.29545454545455,46.00498359828413,52.38095238095238,28.165007112375534,0.18604651162790697,5.255813953488372,0.023255813953488372,0.011476745001504652,0.6160256410256411,0.44727815439439855,0.1337126600284495,L
statsbomb,1,43,1,2022,30,28,788,False,43,2.955056179775281,3.054054054054054,21.73913043478261,114.26388888888889,19,5.475504322766571,37.5,72.82499999999999,8.704453441295547,14.47014735772358,28.177083333333332,42.64723069105691,89.16666666666667,33.429394812680115,0.20930232558139536,2.2093023255813953,0.06976744186046512,0.0,0.5158730158730159,0.39979328409783443,-0.04610951008645533,W
statsbomb,1,43,1,2022,31,16,770,True,59,1.515625,1.1666666666666667,53.48837209302325,63.0,8,1.0895883777239708,76.47058823529412,72.14999999999999,11.989342806394317,14.000716874427503,36.69607843137255,50.69679530580005,61.40677966101695,30.508474576271187,0.3220338983050847,4.203389830508475,0.03389830508474576,0.2830543723992173,0.6039215686274509,0.4125878738853591,0.0387409200968523,L
statsbomb,1,43,1,2022,31,3,778,False,36,4.588888888888889,5.666666666666667,20.652173913043477,123.0,30,7.142857142857142,52.94117647058824,71.55,7.537012113055182,15.039677364360916,25.43776371308017,40.477441077441085,108.33333333333333,31.63265306122449,0.1388888888888889,3.0833333333333335,0.08333333333333333,0.0,0.5766666666666667,0.43089150904912443,-0.15306122448979592,W
statsbomb,1,43,1,2022,32,21,787,True,58,4.708333333333333,6.15,14.285714285714285,90.83870967741936,7,4.186046511627907,73.33333333333333,80.72500000000001,7.166947723440136,32.63760864242869,20.648809523809526,53.286418166238214,58.62068965517241,40.46511627906977,0.20689655172413793,1.7758620689655173,0.017241379310344827,0.0,0.6326530612244898,0.3675431912796485,-0.1744186046511628,L
statsbomb,1,43,1,2022,32,27,941,False,42,4.107142857142857,3.8461538461538463,28.846153846153843,110.5137614678899,5,2.0366598778004072,56.25,67.8,11.913912375096078,21.966087553985076,27.763888888888893,49.72997644287397,44.58536585365854,35.234215885947044,0.40476190476190477,2.642857142857143,0.09523809523809523,0.0,0.5479744136460555,0.38373429547380344,-0.04480651731160896,W
statsbomb,1,43,1,2022,33,20,3565,False,42,1.702127659574468,1.1304347826086956,29.1044776119403,98.27,10,4.046242774566474,0.0,72.55000000000001,10.594130279169649,-1.4997239273766638,45.23989898989899,43.740175062522326,85.29268292682927,35.26011560693642,0.16666666666666666,3.1666666666666665,0.07142857142857142,0.6789361604052733,0.5650887573964497,0.3941762472892473,0.046242774566473986,W
statsbomb,1,43,1,2022,33,30,3566,True,38,3.2745098039215685,5.666666666666667,15.151515151515152,108.64583333333333,6,2.564102564102564,37.5,71.84999999999998,14.976958525345621,19.988127825147618,21.60810810810811,41.59623593325573,105.6842105263158,30.555555555555557,0.10526315789473684,3.710526315789474,0.05263157894736842,0.0,0.5701754385964912,0.42537746637135754,0.06623931623931624,L
statsbomb,1,43,1,2022,34,24,783,True,54,6.625,5.84,15.686274509803921,64.35185185185185,7,2.1052631578947367,46.15384615384615,74.625,17.410714285714285,21.699212744148966,27.227941176470587,48.92715392061955,63.77777777777778,27.368421052631582,0.24074074074074073,3.0555555555555554,0.0,0.0,0.5687830687830688,0.43599152206704506,0.01929824561403509,D
statsbomb,1,43,1,2022,34,14,791,False,55,4.095238095238095,2.6744186046511627,36.89320388349515,74.97692307692307,4,6.047516198704104,21.428571428571427,65.2875,11.39937106918239,19.189057632398764,33.70833333333333,52.89739096573209,68.85454545454546,35.20518358531318,0.12727272727272726,1.981818181818182,0.01818181818181818,0.0,0.5115995115995116,0.3943823876521524,-0.18142548596112312,D
statsbomb,1,43,1,2022,35,2,777,True,81,3.43859649122807,3.027027027027027,23.96694214876033,55.48051948051948,16,5.109489051094891,35.714285714285715,83.01250000000002,12.796208530805686,23.368537414965992,25.64404761904762,49.01258503401361,57.39506172839506,35.03649635036496,0.19753086419753085,1.7901234567901234,0.037037037037037035,0.0,0.5821428571428572,0.3884857082546963,0.01824817518248175,L
