source,competition_id,competition_source_id,season_id,season_name,match_id,team_id,team_source_id,player_source_id,minutes_played,touches,progressive_carries,progressive_passes,progressive_actions_per90,pass_completion_pct,dribble_success_pct,touch_quality,pressure_actions_per90,sprints_per90,tackles_won_per90,interceptions_per90,ball_recoveries_per90,xg,xa,xg_xa_per90,shot_creation_actions,final_third_entries,aerial_duel_win_pct,pressure_regains
statsbomb,1,43,2,2018,67,7,792,,95.98333333333333,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
statsbomb,1,43,2,2018,67,7,792,3240,90.98333333333333,105,3,27,29.67576479208646,84.44444444444444,0.0,0.0,0.9891921597362154,1.9783843194724309,0.0,0.0,8.90272943762594,0.0,0.0,0.0,5,2,0.0,0
statsbomb,1,43,2,2018,67,7,792,3281,94.98333333333333,148,2,19,19.89822775925601,75.0,100.0,0.0,15.160554483242674,1.8950693104053342,0.9475346552026671,1.8950693104053342,11.370415862432004,0.0,0.0,0.0,19,6,0.0,4
statsbomb,1,43,2,2018,67,7,792,5478,94.98333333333333,139,4,30,32.21617827689068,80.7017543859649,0.0,0.0,3.7901386208106684,1.8950693104053342,0.9475346552026671,2.842603965608001,1.8950693104053342,0.0,0.0,0.0,8,7,0.0,0
statsbomb,1,43,2,2018,67,7,792,5479,94.98333333333333,162,6,16,20.845762414458676,77.04918032786885,0.0,0.006172839506172839,12.317950517634673,3.7901386208106684,0.0,0.9475346552026671,6.6327425864186695,0.012084869,0.0,0.0114508321810844,20,11,0.0,1
statsbomb,1,43,2,2018,67,7,792,5481,92.93333333333334,75,2,4,5.810616929698709,55.00000000000001,0.0,0.013333333333333334,15.494978479196556,1.9368723098995695,0.0,1.9368723098995695,2.9053084648493543,0.139994226,0.0,0.1355754699426112,5,3,0.0,2
statsbomb,1,43,2,2018,67,7,792,5482,92.98333333333333,109,1,18,18.39039254346657,57.49999999999999,100.0,0.01834862385321101,6.7754077791718945,1.9358307940491126,0.0,0.9679153970245563,0.9679153970245563,0.044451967,0.0,0.04302574328732748,17,6,0.0,0
statsbomb,1,43,2,2018,67,7,792,5483,10.85,13,1,1,16.589861751152075,50.0,0.0,0.0,16.589861751152075,8.294930875576037,0.0,0.0,16.589861751152075,0.0,0.0,0.0,3,1,0.0,0
statsbomb,1,43,2,2018,67,7,792,5486,63.88333333333333,24,1,2,4.2264544743021135,60.0,0.0,0.041666666666666664,9.861727106704931,1.4088181581007044,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,1
statsbomb,1,43,2,2018,67,7,792,5488,91.98333333333333,207,3,24,26.417829316905237,88.1578947368421,0.0,0.0,1.9568762456966842,5.870628737090053,0.9784381228483421,2.9353143685450265,1.9568762456966842,0.0,0.0,0.0,11,8,0.0,0
statsbomb,1,43,2,2018,67,7,792,5489,94.96666666666667,90,0,10,9.477009477009478,78.94736842105263,0.0,0.011111111111111112,7.581607581607582,0.0,0.9477009477009477,0.9477009477009477,0.9477009477009477,0.7835,0.0,0.7425236925236925,7,4,0.0,2
statsbomb,1,43,2,2018,67,7,792,5490,22.933333333333334,19,1,1,7.848837209302325,75.0,0.0,0.05263157894736842,19.622093023255815,3.9244186046511627,0.0,3.9244186046511627,7.848837209302325,0.0,0.0,0.0,1,1,0.0,1
statsbomb,1,43,2,2018,67,7,792,5491,70.96666666666667,55,1,1,2.5364020666979803,92.85714285714286,50.0,0.01818181818181818,13.950211366838891,1.2682010333489901,0.0,1.2682010333489901,2.5364020666979803,0.0,0.0,0.0,3,2,0.0,2
statsbomb,1,43,2,2018,67,7,792,5493,29.85,16,1,1,6.030150753768844,66.66666666666666,0.0,0.125,3.015075376884422,0.0,0.0,0.0,9.045226130653266,0.0,0.0,0.0,3,0,0.0,0
statsbomb,1,43,2,2018,67,7,792,5494,83.96666666666667,52,0,1,1.0718539102818578,84.61538461538461,0.0,0.019230769230769232,21.437078205637157,0.0,0.0,0.0,2.1437078205637157,0.0,0.0,0.0,6,0,0.0,6
statsbomb,1,43,2,2018,68,18,779,,95.86666666666666,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
statsbomb,1,43,2,2018,68,18,779,2995,74.98333333333333,114,5,1,7.201600355634586,80.48780487804879,0.0,0.0,1.2002667259390976,4.80106690375639,0.0,0.0,3.600800177817293,0.0,0.0,0.0,29,2,0.0,0
statsbomb,1,43,2,2018,68,18,779,3090,93.98333333333333,219,7,22,27.770881361943605,85.54216867469879,100.0,0.0,5.745699592126263,8.618549388189395,0.0,0.9576165986877105,7.660932789501684,0.366568716,0.0,0.35103228700124134,16,14,0.0,2
statsbomb,1,43,2,2018,68,18,779,3237,92.98333333333333,141,3,5,7.7433231761964505,79.54545454545455,0.0,0.0070921985815602835,10.64706936727012,2.903746191073669,1.9358307940491126,0.0,2.903746191073669,0.187333773,0.0,0.1813232432694031,29,3,0.0,2
statsbomb,1,43,2,2018,68,18,779,3602,93.98333333333333,203,11,23,32.55896435538216,93.33333333333333,0.0,0.0,3.830466394750842,8.618549388189395,0.0,0.9576165986877105,1.915233197375421,0.0062765433,0.0,0.006010522046462139,11,11,0.0,0
statsbomb,1,43,2,2018,68,18,779,3659,92.93333333333334,39,0,12,11.621233859397417,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,4.842180774748924,0.0,0.0,0.0,1,1,0.0,0
statsbomb,1,43,2,2018,68,18,779,5496,18.9,36,1,1,9.523809523809524,77.77777777777779,0.0,0.05555555555555555,14.285714285714285,4.761904761904762,0.0,0.0,4.761904761904762,0.029067878,0.0,0.13841846666666666,7,0,0.0,0
statsbomb,1,43,2,2018,68,18,779,5497,7.716666666666667,16,1,0,11.663066954643629,83.33333333333334,0.0,0.0,0.0,11.663066954643629,0.0,0.0,11.663066954643629,0.0,0.0,0.0,5,0,0.0,0
statsbomb,1,43,2,2018,68,18,779,5499,82.95,141,2,2,4.3399638336347195,83.6734693877551,0.0,0.028368794326241134,10.849909584086799,8.679927667269439,0.0,0.0,5.424954792043399,0.0,0.0,0.0,27,3,0.0,1
statsbomb,1,43,2,2018,68,18,779,5503,91.98333333333333,280,12,25,36.20221054538866,85.71428571428571,57.14285714285714,0.02142857142857143,3.9137524913933683,12.719695597028448,0.9784381228483421,0.0,4.89219061424171,1.0809845754,0.0,1.0576765187823882,59,22,0.0,0
statsbomb,1,43,2,2018,68,18,779,5504,39.983333333333334,176,13,16,65.27719883284702,84.21052631578947,50.0,0.005681818181818182,9.003751563151313,15.756565235514799,0.0,0.0,2.2509378907878284,0.079239004,0.0,0.1783620765318883,33,16,0.0,0
statsbomb,1,43,2,2018,68,18,779,5506,93.98333333333333,385,12,48,57.45699592126263,94.44444444444444,0.0,0.0,18.1947153750665,6.703316190813974,0.0,0.9576165986877105,6.703316190813974,0.01982028,0.0,0.018980229118638055,55,37,0.0,1
statsbomb,1,43,2,2018,68,18,779,5507,93.98333333333333,188,3,10,12.449015782940236,94.28571428571428,0.0,0.0,10.533782585564817,0.0,0.0,0.0,5.745699592126263,0.14656551,0.0,0.14035356517112962,28,8,0.0,0
statsbomb,1,43,2,2018,68,18,779,5510,53.96666666666667,138,2,10,20.012353304508956,91.83673469387756,0.0,0.007246376811594203,8.338480543545398,5.003088326127239,0.0,0.0,3.335392217418159,0.134481003,0.0,0.22427344539839403,12,5,0.0,1
statsbomb,1,43,2,2018,68,18,779,5513,92.98333333333333,216,8,14,21.29413873454024,81.48148148148148,66.66666666666666,0.004629629629629629,5.807492382147338,8.711238573221006,0.0,0.0,4.839576985122782,0.030180966,0.0,0.029212621688474636,34,7,0.0,0
statsbomb,1,43,2,2018,68,35,793,,95.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
statsbomb,1,43,2,2018,68,35,793,3720,62.983333333333334,43,2,6,11.431595660227574,71.42857142857143,0.0,0.046511627906976744,8.57369674517068,2.8578989150568934,0.0,7.144747287642233,4.28684837258534,0.03494443,0.0,0.04993382429214078,5,3,0.0,0
statsbomb,1,43,2,2018,68,35,793,3944,91.9,83,1,7,7.834602829162132,65.21739130434783,100.0,0.03614457831325301,28.40043525571273,0.0,0.9793253536452665,2.9379760609357994,4.896626768226333,0.1446119865,0.0,0.14162218482045702,16,6,0.0,3
statsbomb,1,43,2,2018,68,35,793,5495,30.85,21,2,2,11.669367909238249,100.0,0.0,0.0,8.752025931928687,5.834683954619124,0.0,0.0,8.752025931928687,0.0,0.0,0.0,0,1,0.0,0
statsbomb,1,43,2,2018,68,35,793,5498,90.98333333333333,48,3,26,28.68657263235025,35.714285714285715,0.0,0.0,0.0,1.9783843194724309,0.0,0.0,2.9675764792086463,0.0,0.0,0.0,12,11,0.0,0
statsbomb,1,43,2,2018,68,35,793,5500,5.9,9,0,1,15.254237288135592,33.33333333333333,0.0,0.0,15.254237288135592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0
statsbomb,1,43,2,2018,68,35,793,5501,92.98333333333333,63,1,15,15.486646352392901,34.48275862068966,0.0,0.015873015873015872,10.64706936727012,0.9679153970245563,0.0,0.0,0.9679153970245563,0.0,0.0,0.0,16,7,0.0,2
statsbomb,1,43,2,2018,68,35,793,5502,18.9,10,0,0,0.0,100.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
statsbomb,1,43,2,2018,68,35,793,5505,93.96666666666667,44,2,11,12.45122383824051,64.70588235294117,0.0,0.0,9.577864490954239,1.9155728981908478,0.9577864490954239,0.9577864490954239,0.9577864490954239,0.0,0.0,0.0,8,6,0.0,3
statsbomb,1,43,2,2018,68,35,793,5508,83.98333333333333,23,0,7,7.501488390553681,83.33333333333334,0.0,0.0,17.146259178408414,0.0,0.0,6.429847191903155,0.0,0.0,0.0,0.0,3,3,0.0,3
statsbomb,1,43,2,2018,68,35,793,5509,92.93333333333334,50,2,7,8.715925394548062,52.94117647058824,0.0,0.04,15.494978479196556,2.9053084648493543,0.0,2.9053084648493543,2.9053084648493543,0.31297603,0.0,0.3030973030846485,9,5,0.0,0
statsbomb,1,43,2,2018,68,35,793,5511,85.98333333333333,27,0,7,7.3270013568521035,78.57142857142857,0.0,0.0,10.467144795503005,0.0,0.0,3.1401434386509015,3.1401434386509015,0.0,0.0,0.0,6,4,0.0,2
statsbomb,1,43,2,2018,68,35,793,5512,90.98333333333333,64,1,5,5.935152958417293,88.46153846153845,100.0,0.015625,29.67576479208646,0.9891921597362154,0.0,3.9567686389448617,5.935152958417293,0.0,0.0,0.0,4,1,0.0,6
statsbomb,1,43,2,2018,68,35,793,5514,88.98333333333333,72,1,4,5.057126802772055,76.92307692307693,50.0,0.041666666666666664,24.274208653305863,1.011425360554411,0.0,2.022850721108822,4.045701442217644,0.539592048,0.0,0.5457570817006931,7,1,0.0,3
statsbomb,1,43,2,2018,68,35,793,5515,71.96666666666667,37,0,8,10.00463177396943,55.00000000000001,0.0,0.0,16.257526632700326,0.0,0.0,1.2505789717461788,1.2505789717461788,0.0,0.0,0.0,9,3,0.0,2
statsbomb,1,43,2,2018,69,1,776,,95.86666666666666,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
statsbomb,1,43,2,2018,69,1,776,3027,7.25,2,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
statsbomb,1,43,2,2018,69,1,776,3043,94.98333333333333,150,8,13,19.89822775925601,68.62745098039215,0.0,0.02,22.74083172486401,5.685207931216002,0.0,1.8950693104053342,3.7901386208106684,0.491777878,0.0,0.4659765820670293,30,9,0.0,5
statsbomb,1,43,2,2018,69,1,776,3815,90.91666666666667,51,1,25,25.737855178735103,64.28571428571429,0.0,0.0,0.0,0.989917506874427,0.0,0.0,3.959670027497708,0.0,0.0,0.0,12,11,0.0,0
statsbomb,1,43,2,2018,69,1,776,3959,80.98333333333333,129,1,9,11.11339781848117,93.75,0.0,0.0,10.002058036633052,2.222679563696234,0.0,2.222679563696234,2.222679563696234,0.0,0.0,0.0,2,2,0.0,1
statsbomb,1,43,2,2018,69,1,776,4447,25.95,12,0,0,0.0,100.0,0.0,0.08333333333333333,17.341040462427745,0.0,0.0,0.0,3.468208092485549,0.0,0.0,0.0,2,0,0.0,1
statsbomb,1,43,2,2018,69,1,776,4763,89.98333333333333,94,2,21,23.004260048157064,76.74418604651163,0.0,0.010638297872340425,6.001111316910539,2.0003704389701795,1.0001852194850898,0.0,2.0003704389701795,0.0,0.0,0.0,21,9,0.0,0
statsbomb,1,43,2,2018,69,1,776,5516,65.98333333333333,111,3,10,17.731750442030815,86.66666666666667,75.0,0.018018018018018018,30.007577671129074,6.819904016165699,0.0,0.0,4.091942409699419,0.055096734,0.0,0.07515088749684264,20,3,0.0,2
statsbomb,1,43,2,2018,69,1,776,5517,35.93333333333333,48,0,5,12.523191094619667,85.0,0.0,0.020833333333333332,10.018552875695734,0.0,0.0,0.0,2.5046382189239336,0.0,0.0,0.0,5,3,0.0,0
statsbomb,1,43,2,2018,69,1,776,5520,54.95,41,0,6,9.827115559599635,66.66666666666666,0.0,0.0,24.56778889899909,0.0,0.0,3.275705186533212,8.189262966333029,0.024234127,0.0,0.03969192775250228,6,2,0.0,3
statsbomb,1,43,2,2018,69,1,776,5522,94.96666666666667,89,4,4,7.581607581607582,40.0,0.0,0.011235955056179775,12.32011232011232,3.790803790803791,0.0,0.0,1.8954018954018954,0.11509085,0.0,0.1090717076167076,16,1,0.0,2
statsbomb,1,43,2,2018,69,1,776,5524,90.98333333333333,88,3,10,12.859498076570802,78.78787878787878,100.0,0.011363636363636364,14.83788239604323,2.9675764792086463,0.9891921597362154,1.9783843194724309,2.9675764792086463,0.019323658,0.0,0.019114810991024,17,4,0.0,1
statsbomb,1,43,2,2018,69,1,776,5527,93.98333333333333,109,4,16,19.15233197375421,72.5,0.0,0.009174311926605505,19.15233197375421,0.9576165986877105,0.0,1.915233197375421,0.9576165986877105,0.06992337100000001,0.0,0.0669597807057989,13,12,0.0,5
statsbomb,1,43,2,2018,69,1,776,5534,94.98333333333333,99,1,12,12.317950517634673,91.66666666666666,0.0,0.0,6.6327425864186695,0.9475346552026671,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0.0,0
statsbomb,1,43,2,2018,69,1,776,5536,94.98333333333333,109,1,2,2.842603965608001,70.0,75.0,0.027522935779816515,28.426039656080015,1.8950693104053342,0.0,0.9475346552026671,5.685207931216002,0.34612102,0.0,0.32796166134409543,20,1,0.0,3
statsbomb,1,43,2,2018,69,36,784,,95.93333333333334,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
statsbomb,1,43,2,2018,69,36,784,3632,93.98333333333333,142,8,7,14.364248980315658,72.5,83.33333333333334,0.028169014084507043,8.618549388189395,10.533782585564817,0.0,0.9576165986877105,7.660932789501684,0.02998372,0.0,0.02871290796240468,29,6,0.0,2
statsbomb,1,43,2,2018,69,36,784,5518,94.98333333333333,139,2,30,30.321108966485347,84.21052631578947,100.0,0.0,8.527811896824003,0.9475346552026671,0.9475346552026671,0.9475346552026671,5.685207931216002,0.0,0.0,0.0,19,6,0.0,0
statsbomb,1,43,2,2018,69,36,784,5519,94.98333333333333,184,11,13,22.74083172486401,78.57142857142857,50.0,0.03260869565217391,24.635901035269345,8.527811896824003,0.0,0.0,4.737673276013336,0.7835,0.0,0.7423934023512897,36,13,0.0,0
statsbomb,1,43,2,2018,69,36,784,5521,93.98333333333333,111,4,6,9.576165986877106,94.87179487179486,75.0,0.009009009009009009,13.406632381627947,0.9576165986877105,0.0,0.9576165986877105,2.8728497960631314,0.0170945807,0.0,0.01637005422592658,22,5,0.0,1
statsbomb,1,43,2,2018,69,36,784,5523,85.96666666666667,67,1,13,14.6568437378829,74.07407407407408,0.0,0.0,16.750678557580457,2.093834819697557,1.0469174098487786,0.0,2.093834819697557,0.016538767,0.0,0.017314723109732453,9,5,0.0,1
statsbomb,1,43,2,2018,69,36,784,5525,61.983333333333334,78,1,6,10.16402258671686,72.0,50.0,0.038461538461538464,14.520032266738369,0.0,0.0,2.904006453347674,4.356009680021511,0.222743462,0.0,0.3234242255445012,9,0,0.0,1
statsbomb,1,43,2,2018,69,36,784,5526,8.866666666666667,24,0,4,40.6015037593985,80.0,0.0,0.0,10.150375939849624,10.150375939849624,10.150375939849624,0.0,10.150375939849624,0.0,0.0,0.0,5,1,0.0,0
statsbomb,1,43,2,2018,69,36,784,5528,84.96666666666667,31,0,14,14.829344841114162,64.70588235294117,0.0,0.0,0.0,0.0,0.0,0.0,3.1777167516673206,0.0,0.0,0.0,3,3,0.0,0
statsbomb,1,43,2,2018,69,36,784,5529,94.98333333333333,182,8,18,24.635901035269345,85.33333333333334,0.0,0.005494505494505495,13.265485172837339,5.685207931216002,0.0,0.0,6.6327425864186695,0.005467236,0.0,0.0051803955781716095,30,9,0.0,4
statsbomb,1,43,2,2018,69,36,784,5530,89.98333333333333,80,9,14,23.004260048157064,84.375,0.0,0.0,6.001111316910539,9.001666975365808,0.0,1.0001852194850898,2.0003704389701795,0.0,0.0,0.0,6,6,0.0,1
statsbomb,1,43,2,2018,69,36,784,5531,84.96666666666667,80,1,5,6.355433503334641,83.33333333333334,0.0,0.025,10.5923891722244,0.0,0.0,0.0,1.0592389172224401,0.2904629573,0.0,0.3076696683836799,9,4,0.0,2
statsbomb,1,43,2,2018,69,36,784,5532,92.98333333333333,67,2,9,10.64706936727012,83.33333333333334,0.0,0.029850746268656716,5.807492382147338,0.9679153970245563,0.0,1.9358307940491126,1.9358307940491126,0.13170114900000002,0.0,0.12747556992292527,4,4,0.0,2
statsbomb,1,43,2,2018,69,36,784,5533,6.9,9,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0
statsbomb,1,43,2,2018,69,36,784,5535,32.9,35,0,2,5.471124620060791,85.71428571428571,0.0,0.02857142857142857,0.0,2.7355623100303954,0.0,0.0,2.7355623100303954,0.42888632,0.0,1.1732452522796353,6,1,0.0,0
statsbomb,1,43,2,2018,70,6,773,,96.98333333333333,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
statsbomb,1,43,2,2018,70,6,773,3500,92.98333333333333,160,4,23,26.13371571966302,84.7457627118644,0.0,0.0,22.262054131564796,2.903746191073669,0.0,0.9679153970245563,0.9679153970245563,0.0,0.0,0.0,16,14,0.0,1
statsbomb,1,43,2,2018,70,6,773,3533,94.98333333333333,158,7,9,15.160554483242674,74.46808510638297,40.0,0.02531645569620253,28.426039656080015,5.685207931216002,0.9475346552026671,1.8950693104053342,4.737673276013336,0.029170832,0.0,0.027640374241094928,30,8,0.0,4
statsbomb,1,43,2,2018,70,6,773,5537,95.98333333333333,151,2,15,15.94026740753603,79.3103448275862,0.0,0.0,9.3766278867859,2.81298836603577,0.93766278867859,2.81298836603577,3.75065115471436,0.0,0.0,0.0,13,9,0.0,1
statsbomb,1,43,2,2018,70,6,773,5538,23.866666666666667,9,1,0,3.770949720670391,75.0,0.0,0.0,56.564245810055866,3.770949720670391,0.0,0.0,3.770949720670391,0.0,0.0,0.0,0,0,0.0,1
statsbomb,1,43,2,2018,70,6,773,5540,69.98333333333333,119,0,7,9.002143367468445,93.33333333333333,0.0,0.008403361344537815,41.15265539414146,1.2860204810669207,3.858061443200762,3.858061443200762,3.858061443200762,0.0,0.0,0.0,3,2,0.0,4
statsbomb,1,43,2,2018,70,6,773,5541,86.98333333333333,117,4,17,21.728300440697453,72.3404255319149,0.0,0.03418803418803419,24.83234336079709,3.1040429200996362,0.0,1.0346809733665454,5.173404866832727,0.008365875,0.0,0.008656011688062848,22,5,0.0,4
statsbomb,1,43,2,2018,70,6,773,5543,79.95,65,0,4,4.50281425891182,54.54545454545454,100.0,0.03076923076923077,24.765478424015008,0.0,0.0,1.125703564727955,1.125703564727955,0.0,0.0,0.0,10,3,0.0,2
statsbomb,1,43,2,2018,70,6,773,5544,94.98333333333333,109,1,9,9.475346552026672,82.05128205128204,100.0,0.0,20.845762414458676,2.842603965608001,0.0,0.0,1.8950693104053342,0.0,0.0,0.0,15,4,0.0,3
statsbomb,1,43,2,2018,70,6,773,5545,14.966666666666667,6,1,0,6.013363028953229,0.0,0.0,0.16666666666666666,48.10690423162583,6.013363028953229,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
statsbomb,1,43,2,2018,70,6,773,5546,5.7,3,0,2,31.57894736842105,0.0,0.0,0.0,31.57894736842105,0.0,0.0,15.789473684210526,0.0,0.0,0.0,0.0,0,0,0.0,0
statsbomb,1,43,2,2018,70,6,773,5548,92.98333333333333,108,5,7,11.614984764294675,70.0,60.0,0.018518518518518517,26.13371571966302,1.9358307940491126,0.0,0.0,3.8716615880982252,0.23517036,0.0,0.22762501236780783,22,7,0.0,4
statsbomb,1,43,2,2018,70,6,773,5549,95.98333333333333,183,7,25,30.00520923771488,86.95652173913044,100.0,0.0,8.43896509810731,6.5636395207501295,1.87532557735718,0.93766278867859,3.75065115471436,0.0,0.0,0.0,7,6,0.0,4
statsbomb,1,43,2,2018,70,6,773,5550,92.96666666666667,47,0,18,17.425600573682324,62.5,0.0,0.0,0.0,0.9680889207601291,0.0,0.0,4.840444603800646,0.0,0.0,0.0,1,0,0.0,0
statsbomb,1,43,2,2018,70,6,773,5554,92.98333333333333,99,2,6,7.7433231761964505,86.95652173913044,0.0,0.04040404040404041,40.652446675031364,1.9358307940491126,0.0,1.9358307940491126,2.903746191073669,0.19939958430000002,0.0,0.193001927804266,12,4,0.0,1
statsbomb,1,43,2,2018,70,8,781,,96.96666666666667,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
statsbomb,1,43,2,2018,70,8,781,3054,32.983333333333334,31,0,2,5.457301667508843,100.0,0.0,0.03225806451612903,24.557857503789794,0.0,0.0,0.0,5.457301667508843,0.04854534,0.0,0.13246328246589187,0,0,0.0,1
statsbomb,1,43,2,2018,70,8,781,3063,91.98333333333333,147,5,20,24.460953071208554,92.98245614035088,100.0,0.0,18.5903243341185,5.870628737090053,0.9784381228483421,0.0,5.870628737090053,0.0,0.0,0.0,19,11,0.0,4
statsbomb,1,43,2,2018,70,8,781,3202,78.98333333333333,82,3,1,4.557923612576493,55.00000000000001,50.0,0.07317073170731707,46.718717028909055,2.2789618062882466,0.0,3.41844270943237,5.697404515720617,0.17634274,0.0,0.2009391846381093,12,3,0.0,4
statsbomb,1,43,2,2018,70,8,781,3295,93.98333333333333,145,1,19,19.15233197375421,89.0909090909091,0.0,0.0,3.830466394750842,0.9576165986877105,0.0,3.830466394750842,3.830466394750842,0.19529406,0.0,0.18701683348111364,4,4,0.0,1
